"collection"	"year"	"title"	"author"	"journal"	"doi"
"SDIV"	2017	"Flagship umbrella species needed for the conservation of overlooked aquatic biodiversity"	"Kalinkat, Gregor, Cabral, Juliano S., Darwall, William, Ficetola, G. Francesco, Fisher, Judith L., Giling, Darren P., Gosselin, Marie-Pierre, Grossart, Hans-Peter, Jähnig, Sonja C., Jeschke, Jonathan M., Knopf, Klaus, Larsen, Stefano, Onandia, Gabriela, Pätzig, Marlene, Saul, Wolf-Christian, Singer, Gabriel, Sperfeld, Erik and Jarić, Ivan"	"Conservation Biology"	"10.1111/cobi.12813"
"SDIV"	2017	"Naturalization of European plants on other continents: The role of donor habitats"	"Kalusová, Veronika, Chytrý, Milan, van Kleunen, Mark, Mucina, Ladislav, Dawson, Wayne, Essl, Franz, Kreft, Holger, Pergl, Jan, Weigelt, Patrick, Winter, Marten and Pyšek, Petr"	"Proceedings of the National Academy of Sciences"	"10.1073/pnas.1705487114"
"SDIV"	2017	"Agriculture rivals biomes in predicting global species richness"	"Kehoe, Laura, Senf, Cornelius, Meyer, Carsten, Gerstner, Katharina, Kreft, Holger and Kuemmerle, Tobias"	"Ecography"	"10.1111/ecog.02508"
"SDIV"	2017	"Will climate change increase hybridization risk between potential plant invaders and their congeners in Europe?"	"Klonner, Günther, Dullinger, Iwona, Wessely, Johannes, Bossdorf, Oliver, Carboni, Marta, Dawson, Wayne, Essl, Franz, Gattringer, Andreas, Haeuser, Emily, van Kleunen, Mark, Kreft, Holger, Moser, Dietmar, Pergl, Jan, Pyšek, Petr, Thuiller, Wilfried, Weigelt, Patrick, Winter, Marten and Dullinger, Stefan"	"Diversity and Distributions"	"10.1111/ddi.12578"
"SDIV"	2017	"Increasing species richness but decreasing phylogenetic richness and divergence over a 320-year period of urbanization"	"Knapp, Sonja, Winter, Marten and Klotz, Stefan"	"Journal of Applied Ecology"	"10.1111/1365-2664.12826"
"SDIV"	2017	"Coastal livelihood transitions under globalization with implications for trans-ecosystem interactions"	"Kramer, Daniel B., Stevens, Kara, Williams, Nicholas E., Sistla, Seeta A., Roddy, Adam B. and Urquhart, Gerald R."	"PLOS ONE"	"10.1371/journal.pone.0186683"
"SDIV"	2017	"A vision for global monitoring of biological invasions"	"Latombe, Guillaume, Pyšek, Petr, Jeschke, Jonathan M., Blackburn, Tim M., Bacher, Sven, Capinha, César, Costello, Mark J., Fernández, Miguel, Gregory, Richard D., Hobern, Donald, Hui, Cang, Jetz, Walter, Kumschick, Sabrina, McGrannachan, Chris, Pergl, Jan, Roy, Helen E., Scalera, Riccardo, Squires, Zoe E., Wilson, John R. U., Winter, Marten, Genovesi, Piero and McGeoch, Melodie A."	"Biological Conservation"	"10.1016/j.biocon.2016.06.013"
"SDIV"	2017	"Community assembly and the functioning of ecosystems: how metacommunity processes alter ecosystems attributes"	"Leibold, Mathew A., Chase, Jonathan M. and Ernest, S. K. Morgan"	"Ecology"	"10.1002/ecy.1697"
"SDIV"	2017	"Artificial Light at Night Affects Organism Flux across Ecosystem Boundaries and Drives Community Structure in the Recipient Ecosystem"	"Manfrin, Alessandro, Singer, Gabriel, Larsen, Stefano, Weiß, Nadine, van Grunsven, Roy H. A., Weiß, Nina-Sophie, Wohlfahrt, Stefanie, Monaghan, Michael T. and Hölker, Franz"	"Frontiers in Environmental Science"	"10.3389/fenvs.2017.00061"
"SDIV"	2017	"Naturalization of ornamental plant species in public green spaces and private gardens"	"Mayer, Katharina, Haeuser, Emily, Dawson, Wayne, Essl, Franz, Kreft, Holger, Pergl, Jan, Pyšek, Petr, Weigelt, Patrick, Winter, Marten, Lenzner, Bernd and van Kleunen, Mark"	"Biological Invasions"	"10.1007/s10530-017-1594-y"
"SDIV"	2017	"Conserving Phylogenetic Diversity Can Be a Poor Strategy for Conserving Functional Diversity"	"Mazel, Florent, Mooers, Arne O., Riva, Giulio Valentino Dalla and Pennell, Matthew W."	"Systematic Biology"	"10.1093/sysbio/syx054"
"SDIV"	2017	"Recovery of lakes and coastal marine ecosystems from eutrophication: A global meta-analysis"	"McCrackin, Michelle L., Jones, Holly P., Jones, Peter C. and Moreno-Mateos, David"	"Limnology and Oceanography"	"10.1002/lno.10441"
"SDIV"	2017	"A global review of past land use, climate, and active vs. passive restoration effects on forest recovery"	"Meli, Paula, Holl, Karen D., Rey Benayas, José María, Jones, Holly P., Jones, Peter C., Montoya, Daniel and Moreno Mateos, David"	"PLOS ONE"	"10.1371/journal.pone.0171368"
"SDIV"	2017	"Environmental characteristics drive variation in Amazonian understorey bird assemblages"	"Menger, Juliana, Magnusson, William E., Anderson, Marti J., Schlegel, Martin, Pe’er, Guy and Henle, Klaus"	"PLOS ONE"	"10.1371/journal.pone.0171540"
"SDIV"	2017	"Karyotype diversity and genome size variation in Neotropical Maxillariinae orchids"	"Moraes, A. P., Koehler, S., Cabral, J. S., Gomes, S. S. L., Viccini, L. F., Barros, F., Felix, L. P., Guerra, M. and Forni-Martins, E. R."	"Plant Biology"	"10.1111/plb.12527"
"SDIV"	2017	"Anthropogenic ecosystem disturbance and the recovery debt"	"Moreno-Mateos, D., Barbier, E. B., Jones, P. C., Jones, H. P., Aronson, J., Lopez-Lopez, J. A., McCrackin, M. L., Meli, P., Montoya, D. and Benayas, J. M. R."	"Nature Communications"	"10.1038/ncomms14163"
"SDIV"	2017	"Planning for the Future of Urban Biodiversity: A Global Review of City-Scale Initiatives"	"Nilon, Charles H., Aronson, Myla F. J., Cilliers, Sarel S., Dobbs, Cynnamon, Frazee, Lauren J., Goddard, Mark A., O’Neill, Karen M., Roberts, Debra, Stander, Emilie K., Werner, Peter, Winter, Marten and Yocom, Ken P."	"BioScience"	"10.1093/biosci/bix012"
"SDIV"	2017	"Adding Some Green to the Greening: Improving the EU's Ecological Focus Areas for Biodiversity and Farmers"	"Pe'er, Guy, Zinngrebe, Yves, Hauck, Jennifer, Schindler, Stefan, Dittrich, Andreas, Zingg, Silvia, Tscharntke, Teja, Oppermann, Rainer, Sutcliffe, Laura M.E., Sirami, Clélia, Schmidt, Jenny, Hoyer, Christian, Schleyer, Christian and Lakner, Sebastian"	"Conservation Letters"	"10.1111/conl.12333"
"SDIV"	2017	"Troubling travellers: are ecologically harmful alien species associated with particular introduction pathways?"	"Pergl, J , Pyšek, P, Bacher, S, Essl, F, Genovesi, P, Harrower, CA, Hulme, PE, Jeschke, JM, Kenis, M, Kühn, I, Perglová, I, Rabitsch, W, Roques, A, Roy, DB, Roy, HE, Vilà, M, Winter, M and Nentwig, W"	"NeoBiota"	"10.3897/neobiota.32.10199"
"SDIV"	2017	"Red list of a black box"	"Phillips, Helen R. P., Cameron, Erin K., Ferlian, Olga, Türke, Manfred, Winter, Marten and Eisenhauer, Nico"	"Nature Ecology & Evolution"	"10.1038/s41559-017-0103"
"SDIV"	2017	"Estimating the potential biodiversity impact of redeveloping small urban spaces: the Natural History Museum's grounds"	"Phillips, H. R. P., Knapp, S. and Purvis, A."	"Peerj"	"10.7717/peerj.3914"
"SDIV"	2017	"Land-use effects on local biodiversity in tropical forests vary between continents"	"Phillips, Helen R. P., Newbold, Tim and Purvis, Andy"	"Biodiversity and Conservation"	"10.1007/s10531-017-1356-2"
"SDIV"	2017	"Greater temperature sensitivity of plant phenology at colder sites: implications for convergence across northern latitudes"	"Prevey, J., Vellend, M., Ruger, N., Hollister, R. D., Bjorkman, A. D., Myers-Smith, I. H., Elmendorf, S. C., Clark, K., Cooper, E. J., Elberling, B., Fosaa, A. M., Henry, G. H. R., Hoye, T. T., Jonsdottir, I. S., Klanderud, K., Levesque, E., Mauritz, M., Molau, U., Natali, S. M., Oberbauer, S. F., Panchen, Z. A., Post, E., Rumpf, S. B., Schmidt, N. M., Schuur, E. A. G., Semenchuk, P. R., Troxler, T., Welker, J. M. and Rixen, C."	"Glob Chang Biol"	"10.1111/gcb.13619"
"SDIV"	2017	"Naturalized alien flora of the world: species diversity, taxonomic and phylogenetic patterns, geographic distribution and global hotspots of plant invasion"	"Pyšek, P., Pergl, J., Essl, F., Lenzner , B., Dawson, W., Kref, t H., Weigelt, P., Winter, M., Kartesz , J., Nishino, M., Antonova, L. A., Barcelona, J. F., Cabezas, F. J., Cárdenas, D., Cárdenas-Toro, J., Castańo, N., Chacón, E., Chatelain, C., Dullinger, S., Ebel, A. L., Figueiredo, E., Fuentes, N., Genovesi, P., Groom, Q. J., Henderson, L., Inderjit, Kupriyanov, A., Masciadri, S., Maurel, N., Meerman, J., Morozova, O., Moser, D., Nickrent, D., Nowak, P.M., Pagad, S., Patzelt, A., Pelser, P. B., Seebens, H., Shu, W., Thomas, J., Velayos, M., Weber, E., Wieringa, J. J., Baptiste, M. P. and van Kleunen, M."	"Preslia"	"10.23855/preslia.2017.203"
"SDIV"	2017	"Biodiversity and ecosystem functioning relations in European forests depend on environmental context"	"Ratcliffe, S., Wirth, C., Jucker, T., van der Plas, F., Scherer-Lorenzen, M., Verheyen, K., Allan, E., Benavides, R., Bruelheide, H., Ohse, B., Paquette, A., Ampoorter, E., Bastias, C. C., Bauhus, J., Bonal, D., Bouriaud, O., Bussotti, F., Carnol, M., Castagneyrol, B., Checko, E., Dawud, S. M., De Wandeler, H., Domisch, T., Finer, L., Fischer, M., Fotelli, M., Gessler, A., Granier, A., Grossiord, C., Guyot, V., Haase, J., Hattenschwiler, S., Jactel, H., Jaroszewicz, B., Joly, F. X., Kambach, S., Kolb, S., Koricheva, J., Liebersgesell, M., Milligan, H., Muller, S., Muys, B., Nguyen, D., Nock, C., Pollastrini, M., Purschke, O., Radoglou, K., Raulund-Rasmussen, K., Roger, F., Ruiz-Benito, P., Seidl, R., Selvi, F., Seiferling, I., Stenlid, J., Valladares, F., Vesterdal, L. and Baeten, L."	"Ecology Letters"	"10.1111/ele.12849"
"SDIV"	2017	"Ecological plant epigenetics: Evidence from model and non-model species, and the way forward"	"Richards, Christina L., Alonso, Conchita, Becker, Claude, Bossdorf, Oliver, Bucher, Etienne, Colomé-Tatché, Maria, Durka, Walter, Engelhardt, Jan, Gaspar, Bence, Gogol-Döring, Andreas, Grosse, Ivo, van Gurp, Thomas P., Heer, Katrin, Kronholm, Ilkka, Lampei, Christian, Latzel, Vít, Mirouze, Marie, Opgenoorth, Lars, Paun, Ovidiu, Prohaska, Sonja J., Rensing, Stefan A., Stadler, Peter F., Trucchi, Emiliano, Ullrich, Kristian and Verhoeven, Koen J. F."	"Ecology Letters"	"10.1111/ele.12858"
"SDIV"	2017	"When, where, and how nature matters for ecosystem services: Challenges for the next generation of ecosystem service models."	"Rieb, J.T., Chaplin-Kramer, R., Daily, G.C., Armsworth, P.R., Böhning-Gaese, K., Bonn, A, Cumming, G.S., Eigenbrod, F., Grimm, V., Jackson, B.M., Marques, A., Pattanayak, S.K., Pereira, H.M., Peterson, G.D, Ricketts, T.H., Robinson, B.E., Schröter, M., Schulte, L.A., Seppelt, R., Turner, M.G. and Bennett, E.M."	"BioScience"	"10.1093/biosci/bix075"
"SDIV"	2017	"A framework for mapping and comparing behavioural theories in models of social-ecological systems"	"Schlüter, Maja, Baeza, Andres, Dressler, Gunnar, Frank, Karin, Groeneveld, Jürgen, Jager, Wander, Janssen, Marco A., McAllister, Ryan R. J., Müller, Birgit, Orach, Kirill, Schwarz, Nina and Wijermans, Nanda"	"Ecological Economics"	"10.1016/j.ecolecon.2016.08.008"
"SDIV"	2017	"No saturation in the accumulation of alien species worldwide"	"Seebens, Hanno, Blackburn, Tim M., Dyer, Ellie E., Genovesi, Piero, Hulme, Philip E., Jeschke, Jonathan M., Pagad, Shyama, Pyšek, Petr, Winter, Marten, Arianoutsou, Margarita, Bacher, Sven, Blasius, Bernd, Brundu, Giuseppe, Capinha, César, Celesti-Grapow, Laura, Dawson, Wayne, Dullinger, Stefan, Fuentes, Nicol, Jäger, Heinke, Kartesz, John, Kenis, Marc, Kreft, Holger, Kühn, Ingolf, Lenzner, Bernd, Liebhold, Andrew, Mosena, Alexander, Moser, Dietmar, Nishino, Misako, Pearman, David, Pergl, Jan, Rabitsch, Wolfgang, Rojas-Sandoval, Julissa, Roques, Alain, Rorke, Stephanie, Rossinelli, Silvia, Roy, Helen E., Scalera, Riccardo, Schindler, Stefan, Štajerová, Kateřina, Tokarska-Guzik, Barbara, van Kleunen, Mark, Walker, Kevin, Weigelt, Patrick, Yamanaka, Takehiko and Essl, Franz"	"Nature Communications"	"10.1038/ncomms14435"
"SDIV"	2017	"The Hydra regeneration assay reveals ecological risks in running waters: a new proposal to detect environmental teratogenic threats"	"Traversetti, Lorenzo, Del Grosso, Floriano, Malafoglia, Valentina, Colasanti, Marco, Ceschin, Simona, Larsen, Stefano and Scalici, Massimiliano"	"Ecotoxicology"	"10.1007/s10646-016-1753-4"
"SDIV"	2017	"A guide to phylogenetic metrics for conservation, community ecology and macroecology"	"Tucker, C. M., Cadotte, M. W., Carvalho, S. B., Davies, T. J., Ferrier, S., Fritz, S. A., Grenyer, R., Helmus, M. R., Jin, L. S., Mooers, A. O., Pavoine, S., Purschke, O., Redding, D. W., Rosauer, D. F., Winter, M. and Mazel, F."	"Biological Reviews"	"10.1111/brv.12252"
"SDIV"	2017	"The progress of interdisciplinarity in invasion science"	"Vaz, Ana S., Kueffer, Christoph, Kull, Christian A., Richardson, David M., Schindler, Stefan, Muñoz-Pajares, A. Jesús, Vicente, Joana R., Martins, João, Hui, Cang, Kühn, Ingolf and Honrado, João P."	"Ambio"	"10.1007/s13280-017-0897-7"
"SDIV"	2017	"Integrating ecosystem services and disservices: insights from plant invasions"	"Vaz, Ana S., Kueffer, Christoph, Kull, Christian A., Richardson, David M., Vicente, Joana R., Kühn, Ingolf, Schröter, Matthias, Hauck, Jennifer, Bonn, Aletta and Honrado, João P."	"Ecosystem Services"	"10.1016/j.ecoser.2016.11.017"
"SDIV"	2017	"The EU’s ecological focus areas – How experts explain farmers’ choices in Germany"	"Zinngrebe, Yves, Pe’er, Guy, Schueler, Stefan, Schmitt, Jonas, Schmidt, Jenny and Lakner, Sebastian"	"Land Use Policy"	"10.1016/j.landusepol.2017.03.027"
"SDIV"	2017	"Bird responses to forest loss are influence by habitat specialization"	"Zurita, G. A., Pe'er, G. and Bellocq, M. I."	"Diversity and Distributions"	"10.1111/ddi.12559"
"SDIV"	2018	"Herbivory and eutrophication mediate grassland plant nutrient responses across a global climatic gradient"	"Anderson, T. M., Griffith, D. M., Grace, J. B., Lind, E. M., Adler, P. B., Biederman, L. A., Blumenthal, D. M., Daleo, P., Firn, J., Hagenah, N., Harpole, W. S., MacDougall, A. S., McCulley, R. L., Prober, S. M., Risch, A. C., Sankaran, M., Schutz, M., Seabloom, E. W., Stevens, C. J., Sullivan, L. L., Wragg, P. D. and Borer, E. T."	"Ecology"	"10.1002/ecy.2175"
"SDIV"	2018	"Geological and climatic influences on mountain biodiversity"	"Antonelli, A., Kissling, W. D., Flantua, S. G. A., Bermudez, M. A., Mulch, A., Muellner-Riehl, A. N., Kreft, H., Linder, H. P., Badgley, C., Fjeldsa, J., Fritz, S. A., Rahbek, C., Herman, F., Hooghiemstra, H. and Hoorn, C."	"Nature Geoscience"	"10.1038/s41561-018-0236-z"
"SDIV"	2018	"Evaluating Presence Data versus Expert Opinions to Assess Occurrence, Habitat Preferences and Landscape Permeability: A Case Study of Butterflies"	"Arfan, Muhammad, Pe’er, Guy, Bauch, Bianca, Settele, Josef, Henle, Klaus and Klenke, Reinhard"	"Environments"	"10.3390/environments5030036"
"SDIV"	2018	"Integrating community assembly and biodiversity to better understand ecosystem function: the Community Assembly and the Functioning of Ecosystems (CAFE) approach"	"Bannar‐Martin, Katherine H., Kremer, Colin T., Ernest, S.K. Morgan, Leibold, Mathew A., Auge, Harald, Chase, Jonathan, Declerck, Steven A.J., Eisenhauer, Nico, Harpole, Stanley, Hillebrand, Helmut, Isbell, Forest, Koffel, Thomas, Larsen, Stefano, Narwani, Anita, Petermann, Jana S., Roscher, Christiane, Cabral, Juliano Sarmento, Supp, Sarah R. and Anderson, Marti"	"Ecology Letters"	"10.1111/ele.12895"
"SDIV"	2018	"GlobTherm, a global database on thermal tolerances for aquatic and terrestrial organisms"	"Bennett, Joanne M., Calosi, Piero, Clusella-Trullas, Susana, Martínez, Brezo, Sunday, Jennifer, Algar, Adam C., Araújo, Miguel B., Hawkins, Bradford A., Keith, Sally, Kühn, Ingolf, Rahbek, Carsten, Rodríguez, Laura, Singer, Alexander, Villalobos, Fabricio, Ángel Olalla-Tárraga, Miguel and Morales-Castilla, Ignacio"	"Scientific Data"	"10.1038/sdata.2018.22"
"SDIV"	2018	"GloPL, a global data base on pollen limitation of plant reproduction"	"Bennett, J. M., Steets, J. A., Burns, J. H., Durka, W., Vamosi, J. C., Arceo-Gómez, G., Burd, M., Burkle, L. A., Ellis, A. G., Freitas, L., Li, J., Rodger, J. G., Wolowski, M., Xia, J., Ashman, T. L. and Knight, T. M."	"Scientific Data"	"10.1038/sdata.2018.249"
"SDIV"	2018	"Plant functional trait change across a warming tundra biome"	"Bjorkman, A. D., Myers-Smith, I. H., Elmendorf, S. C., Normand, S., Ruger, N., Beck, P. S. A., Blach-Overgaard, A., Blok, D., Cornelissen, J. H. C., Forbes, B. C., Georges, D., Goetz, S. J., Guay, K. C., Henry, G. H. R., HilleRisLambers, J., Hollister, R. D., Karger, D. N., Kattge, J., Manning, P., Prevey, J. S., Rixen, C., Schaepman-Strub, G., Thomas, H. J. D., Vellend, M., Wilmking, M., Wipf, S., Carbognani, M., Hermanutz, L., Levesque, E., Molau, U., Petraglia, A., Soudzilovskaia, N. A., Spasojevic, M. J., Tomaselli, M., Vowles, T., Alatalo, J. M., Alexander, H. D., Anadon-Rosell, A., Angers-Blondin, S., te Beest, M., Berner, L., Bjork, R. G., Buchwal, A., Buras, A., Christie, K., Cooper, E. J., Dullinger, S., Elberling, B., Eskelinen, A., Frei, E. R., Grau, O., Grogan, P., Hallinger, M., Harper, K. A., Heijmans, M. M. P. D., Hudson, J., Hulber, K., Iturrate-Garcia, M., Iversen, C. M., Jaroszynska, F., Johnstone, J. F., Jorgensen, R. H., Kaarlejarvi, E., Klady, R., Kuleza, S., Kulonen, A., Lamarque, L. J., Lantz, T., Little, C. J., Speed, J. D. M., Michelsen, A., Milbau, A., Nabe-Nielsen, J., Nielsen, S. S., Ninot, J. M., Oberbauer, S. F., Olofsson, J., Onipchenko, V. G., Rumpf, S. B., Semenchuk, P., Shetti, R., Collier, L. S., Street, L. E., Suding, K. N., Tape, K. D., Trant, A., Treier, U. A., Tremblay, J. P., Tremblay, M., Venn, S., Weijers, S., Zamin, T., Boulanger-Lapointe, N., Gould, W. A., Hik, D. S., Hofgaard, A., Jonsdottir, I. S., Jorgenson, J., Klein, J., Magnusson, B., Tweedie, C., Wookey, P. A., Bahn, M., Blonder, B., van Bodegom, P. M., Bond-Lamberty, B., Campetella, G., Cerabolini, B. E. L., Chapin, F. S., Cornwell, W. K., Craine, J., Dainese, M., de Vries, F. T., Diaz, S., Enquist, B. J., Green, W., Milla, R., Niinemets, U., Onoda, Y., Ordonez, J. C., Ozinga, W. A., Penuelas, J., Poorter, H., Poschlod, P., Reich, P. B., Sande, B., Schamp, B., Sheremetev, S. and Weiher, E."	"Nature"	"10.1038/s41586-018-0563-7"
"SDIV"	2018	"Tundra Trait Team: A database of plant traits spanning the tundra biome"	"Bjorkman, A. D., Myers-Smith, I. H., Elmendorf, S. C., Normand, S., Thomas, H. J. D., Alatalo, J. M., Alexander, H., Anadon-Rosell, A., Angers-Blondin, S., Bai, Y., Baruah, G., te Beest, M., Berner, L., Bjork, R. G., Blok, D., Bruelheide, H., Buchwal, A., Buras, A., Carbognani, M., Christie, K., Collier, L. S., Cooper, E. J., Cornelissen, J. H. C., Dickinson, K. J. M., Dullinger, S., Elberling, B., Eskelinen, A., Forbes, B. C., Frei, E. R., Iturrate-Garcia, M., Good, M. K., Grau, O., Green, P., Greve, M., Grogan, P., Haider, S., Hajek, T., Hallinger, M., Happonen, K., Harper, K. A., Heijmans, M. M. P. D., Henry, G. H. R., Hermanutz, L., Hewitt, R. E., Hollister, R. D., Hudson, J., Hulber, K., Iversen, C. M., Jaroszynska, F., Jimenez-Alfaro, B., Johnstone, J., Jorgensen, R. H., Kaarlejarvi, E., Klady, R., Klimesova, J., Korsten, A., Kuleza, S., Kulonen, A., Lamarque, L. J., Lantz, T., Lavalle, A., Lembrechts, J. J., Levesque, E., Little, C. J., Luoto, M., Macek, P., Mack, M. C., Mathakutha, R., Michelsen, A., Milbau, A., Molau, U., Morgan, J. W., Morsdorf, M. A., Nabe-Nielsen, J., Nielsen, S. S., Ninot, J. M., Oberbauer, S. F., Olofsson, J., Onipchenko, V. G., Petraglia, A., Pickering, C., Prevey, J. S., Rixen, C., Rumpf, S. B., Schaepman-Strub, G., Semenchuk, P., Shetti, R., Soudzilovskaia, N. A., Spasojevic, M. J., Speed, J. D. M., Street, L. E., Suding, K., Tape, K. D., Tomaselli, M., Trant, A., Treier, U. A., Tremblay, J. P., Tremblay, M., Venn, S., Virkkala, A. M., Vowles, T., Weijers, S., Wilmking, M., Wipf, S. and Zamin, T."	"Global Ecology and Biogeography"	"10.1111/geb.12821"
"SDIV"	2018	"Global trait–environment relationships of plant communities"	"Bruelheide, Helge, Dengler, Jürgen, Purschke, Oliver, Lenoir, Jonathan, Jiménez-Alfaro, Borja, Hennekens, Stephan M., Botta-Dukát, Zoltán, Chytrý, Milan, Field, Richard, Jansen, Florian, Kattge, Jens, Pillar, Valério D., Schrodt, Franziska, Mahecha, Miguel D., Peet, Robert K., Sandel, Brody, van Bodegom, Peter, Altman, Jan, Alvarez-Dávila, Esteban, Arfin Khan, Mohammed A. S., Attorre, Fabio, Aubin, Isabelle, Baraloto, Christopher, Barroso, Jorcely G., Bauters, Marijn, Bergmeier, Erwin, Biurrun, Idoia, Bjorkman, Anne D., Blonder, Benjamin, Čarni, Andraž, Cayuela, Luis, Černý, Tomáš, Cornelissen, J. Hans C., Craven, Dylan, Dainese, Matteo, Derroire, Géraldine, De Sanctis, Michele, Díaz, Sandra, Doležal, Jiří, Farfan-Rios, William, Feldpausch, Ted R., Fenton, Nicole J., Garnier, Eric, Guerin, Greg R., Gutiérrez, Alvaro G., Haider, Sylvia, Hattab, Tarek, Henry, Greg, Hérault, Bruno, Higuchi, Pedro, Hölzel, Norbert, Homeier, Jürgen, Jentsch, Anke, Jürgens, Norbert, Kącki, Zygmunt, Karger, Dirk N., Kessler, Michael, Kleyer, Michael, Knollová, Ilona, Korolyuk, Andrey Y., Kühn, Ingolf, Laughlin, Daniel C., Lens, Frederic, Loos, Jacqueline, Louault, Frédérique, Lyubenova, Mariyana I., Malhi, Yadvinder, Marcenò, Corrado, Mencuccini, Maurizio, Müller, Jonas V., Munzinger, Jérôme, Myers-Smith, Isla H., Neill, David A., Niinemets, Ülo, Orwin, Kate H., Ozinga, Wim A., Penuelas, Josep, Pérez-Haase, Aaron, Petřík, Petr, Phillips, Oliver L., Pärtel, Meelis, Reich, Peter B., Römermann, Christine, Rodrigues, Arthur V., Sabatini, Francesco Maria, Sardans, Jordi, Schmidt, Marco, Seidler, Gunnar, Silva Espejo, Javier Eduardo, Silveira, Marcos, Smyth, Anita, Sporbert, Maria, Svenning, Jens-Christian, Tang, Zhiyao, Thomas, Raquel, Tsiripidis, Ioannis, Vassilev, Kiril, Violle, Cyrille, Virtanen, Risto, Weiher, Evan, Welk, Erik, Wesche, Karsten, Winter, Marten, Wirth, Christian and Jandt, Ute"	"Nature Ecology & Evolution"	"10.1038/s41559-018-0699-8"
"SDIV"	2018	"Global gaps in soil biodiversity data"	"Cameron, Erin K., Martins, Inês S., Lavelle, Patrick, Mathieu, Jérôme, Tedersoo, Leho, Gottschall, Felix, Guerra, Carlos A., Hines, Jes, Patoine, Guillaume, Siebert, Julia, Winter, Marten, Cesarz, Simone, Delgado-Baquerizo, Manuel, Ferlian, Olga, Fierer, Noah, Kreft, Holger, Lovejoy, Thomas E., Montanarella, Luca, Orgiazzi, Alberto, Pereira, Henrique M., Phillips, Helen R. P., Settele, Josef, Wall, Diana H. and Eisenhauer, Nico"	"Nature Ecology & Evolution"	"10.1038/s41559-018-0573-8"
"SDIV"	2018	"Tall-statured grasses: a useful functional group for invasion science"	"Canavan, Susan, Meyerson, Laura A., Packer, Jasmin G., Pyšek, Petr, Maurel, Noëlie, Lozano, Vanessa, Richardson, David M., Brundu, Giuseppe, Canavan, Kim, Cicatelli, Angela, Čuda, Jan, Dawson, Wayne, Essl, Franz, Guarino, Francesco, Guo, Wen-Yong, van Kleunen, Mark, Kreft, Holger, Lambertini, Carla, Pergl, Jan, Skálová, Hana, Soreng, Robert J., Visser, Vernon, Vorontsova, Maria S., Weigelt, Patrick, Winter, Marten and Wilson, John R. U."	"Biological Invasions"	"10.1007/s10530-018-1815-z"
"SDIV"	2018	"Projecting global land use-driven evolutionary history loss"	"Chaudhary, Abhishek, Pourfaraj, Vahab and Mooers, Arne O."	"Diversity and Distributions"	"10.1111/ddi.12677"
"SDIV"	2018	"Harnessing uncertainty to approximate mechanistic models of interspecific interactions"	"Clark, Adam Thomas and Neuhauser, Claudia"	"Theoretical Population Biology"	"10.1016/j.tpb.2018.05.002"
"SDIV"	2018	"Multiple facets of biodiversity drive the diversity–stability relationship"	"Craven, Dylan, Eisenhauer, Nico, Pearse, William D., Hautier, Yann, Isbell, Forest, Roscher, Christiane, Bahn, Michael, Beierkuhnlein, Carl, Bönisch, Gerhard, Buchmann, Nina, Byun, Chaeho, Catford, Jane A., Cerabolini, Bruno E. L., Cornelissen, J. Hans C., Craine, Joseph M., De Luca, Enrica, Ebeling, Anne, Griffin, John N., Hector, Andy, Hines, Jes, Jentsch, Anke, Kattge, Jens, Kreyling, Jürgen, Lanta, Vojtech, Lemoine, Nathan, Meyer, Sebastian T., Minden, Vanessa, Onipchenko, Vladimir, Polley, H. Wayne, Reich, Peter B., van Ruijven, Jasper, Schamp, Brandon, Smith, Melinda D., Soudzilovskaia, Nadejda A., Tilman, David, Weigelt, Alexandra, Wilsey, Brian and Manning, Peter"	"Nature Ecology & Evolution"	"10.1038/s41559-018-0647-7"
"SDIV"	2018	"Model averaging in ecology: a review of Bayesian, information‐theoretic, and tactical approaches for predictive inference"	"F., Dormann Carsten, M., Calabrese Justin, Gurutzeta, Guillera‐Arroita, Eleni, Matechou, Volker, Bahn, Kamil, Bartoń, M., Beale Colin, Simone, Ciuti, Jane, Elith, Katharina, Gerstner, Jérôme, Guelat, Petr, Keil, J., Lahoz‐Monfort José, J., Pollock Laura, Björn, Reineking, R., Roberts David, Boris, Schröder, Wilfried, Thuiller, I., Warton David, A., Wintle Brendan, N., Wood Simon, O., Wüest Rafael and Florian, Hartig"	"Ecological Monographs"	"10.1002/ecm.1309"
"SDIV"	2018	"The role of adaptive strategies in plant naturalization"	"Guo, W. Y., van Kleunen, M., Winter, M., Weigelt, P., Stein, A., Pierce, S., Pergl, J., Moser, D., Maurel, N., Lenzner, B., Kreft, H., Essl, F., Dawson, W. and Pysek, P."	"Ecol Lett"	"10.1111/ele.13104"
"SDIV"	2018	"European ornamental garden flora as an invasion debt under climate change"	"Haeuser, Emily, Dawson, Wayne, Thuiller, Wilfried, Dullinger, Stefan, Block, Svenja, Bossdorf, Oliver, Carboni, Marta, Conti, Luisa, Dullinger, Iwona, Essl, Franz, Klonner, Günther, Moser, Dietmar, Münkemüller, Tamara, Parepa, Madalin, Talluto, Matthew V, Kreft, Holger, Pergl, Jan, Pyšek, Petr, Weigelt, Patrick, Winter, Marten, Hermy, Martin, Veken, Sebastiaan, Roquet, Cristina and Kleunen, Mark"	"Journal of Applied Ecology"	"10.1111/1365-2664.13197"
